Filename (edited order),Page (edited),Side (edited),Label (edited),,
249_bob.tif,fob,,Back outside binding,,right
249_bib.tif,fib,,Back inside binding,,left
249_238_V.tif,238,V,f. 238 V,,right
249_238_R.tif,238,R,f. 238 R,,left
249_237_V.tif,237,V,f. 237 V,,etc.
249_237_R.tif,237,R,f. 237 R,,
249_236_V.tif,236,V,f. 236 V,,
249_236_R.tif,236,R,f. 236 R,,
249_235_V.tif,235,V,f. 235 V,,
249_235_R.tif,235,R,f. 235 R,,
249_234_V.tif,234,V,f. 234 V,,
249_234_R.tif,234,R,f. 234 R,,
249_233_V.tif,233,V,f. 233 V,,
249_233_R.tif,233,R,f. 233 R,,
249_232_V.tif,232,V,f. 232 V,,
249_232_R.tif,232,R,f. 232 R
249_231_V.tif,231,V,f. 231 V
249_231_R.tif,231,R,f. 231 R
249_230_V.tif,230,V,f. 230 V
249_230_R.tif,230,R,f. 230 R
249_229_V.tif,229,V,f. 229 V
249_229_R.tif,229,R,f. 229 R
249_228_V.tif,228,V,f. 228 V
249_228_R.tif,228,R,f. 228 R
249_227_V.tif,227,V,f. 227 V
249_227_R.tif,227,R,f. 227 R
249_226_V.tif,226,V,f. 226 V
249_226_R.tif,226,R,f. 226 R
249_225_V.tif,225,V,f. 225 V
249_225_R.tif,225,R,f. 225 R
249_224_V.tif,224,V,f. 224 V
249_224_R.tif,224,R,f. 224 R
249_223_V.tif,223,V,f. 223 V
249_223_R.tif,223,R,f. 223 R
249_222_V.tif,222,V,f. 222 V
249_222_R.tif,222,R,f. 222 R
249_221_V.tif,221,V,f. 221 V
249_221_R.tif,221,R,f. 221 R
249_220_V.tif,220,V,f. 220 V
249_220_R.tif,220,R,f. 220 R
249_219_V.tif,219,V,f. 219 V
249_219_R.tif,219,R,f. 219 R
249_218_V.tif,218,V,f. 218 V
249_218_R.tif,218,R,f. 218 R
249_217_V.tif,217,V,f. 217 V
249_217_R.tif,217,R,f. 217 R
249_216_V.tif,216,V,f. 216 V
249_216_R.tif,216,R,f. 216 R
249_215_V.tif,215,V,f. 215 V
249_215_R.tif,215,R,f. 215 R
249_214_V.tif,214,V,f. 214 V
249_214_R.tif,214,R,f. 214 R
249_213_V.tif,213,V,f. 213 V
249_213_R.tif,213,R,f. 213 R
249_212_V.tif,212,V,f. 212 V
249_212_R.tif,212,R,f. 212 R
249_089_V.tif,89,V,f. 089 V
249_089_R.tif,89,R,f. 089 R
249_088_V.tif,88,V,f. 088 V
249_088_R.tif,88,R,f. 088 R
249_087_V.tif,87,V,f. 087 V
249_087_R.tif,87,R,f. 087 R
249_086_V.tif,86,V,f. 086 V
249_086_R.tif,86,R,f. 086 R
249_085_V.tif,85,V,f. 085 V
249_085_R.tif,85,R,f. 085 R
249_084_V.tif,84,V,f. 084 V
249_084_R.tif,84,R,f. 084 R
249_083_V.tif,83,V,f. 083 V
249_083_R.tif,83,R,f. 083 R
249_082_V.tif,82,V,f. 082 V
249_082_R.tif,82,R,f. 082 R
249_081_V.tif,81,V,f. 081 V
249_081_R.tif,81,R,f. 081 R
249_080_V.tif,80,V,f. 080 V
249_080_R.tif,80,R,f. 080 R
249_079_V.tif,79,V,f. 079 V
249_079_R.tif,79,R,f. 079 R
249_078_V.tif,78,V,f. 078 V
249_078_R.tif,78,R,f. 078 R
249_077_V.tif,77,V,f. 077 V
249_077_R.tif,77,R,f. 077 R
249_076_V.tif,76,V,f. 076 V
249_076_R.tif,76,R,f. 076 R
249_075_V.tif,75,V,f. 075 V
249_075_R.tif,75,R,f. 075 R
249_074_V.tif,74,V,f. 074 V
249_074_R.tif,74,R,f. 074 R
249_073_V.tif,73,V,f. 073 V
249_073_R.tif,73,R,f. 073 R
249_072_V.tif,72,V,f. 072 V
249_072_R.tif,72,R,f. 072 R
249_071_V.tif,71,V,f. 071 V
249_071_R.tif,71,R,f. 071 R
249_070_V.tif,70,V,f. 070 V
249_070_R.tif,70,R,f. 070 R
249_069_V.tif,69,V,f. 069 V
249_069_R.tif,69,R,f. 069 R
249_068_V.tif,68,V,f. 068 V
249_068_R.tif,68,R,f. 068 R
249_067_V.tif,67,V,f. 067 V
249_067_R.tif,67,R,f. 067 R
249_066_V.tif,66,V,f. 066 V
249_066_R.tif,66,R,f. 066 R
249_065_V.tif,65,V,f. 065 V
249_065_R.tif,65,R,f. 065 R
249_064_V.tif,64,V,f. 064 V
249_064_R.tif,64,R,f. 064 R
249_063_V.tif,63,V,f. 063 V
249_063_R.tif,63,R,f. 063 R
249_062_V.tif,62,V,f. 062 V
249_062_R.tif,62,R,f. 062 R
249_061_V.tif,61,V,f. 061 V
249_061_R.tif,61,R,f. 061 R
249_060_V.tif,60,V,f. 060 V
249_060_R.tif,60,R,f. 060 R
249_059_V.tif,59,V,f. 059 V
249_059_R.tif,59,R,f. 059 R
249_058_V.tif,58,V,f. 058 V
249_058_R.tif,58,R,f. 058 R
249_057_V.tif,57,V,f. 057 V
249_057_R.tif,57,R,f. 057 R
249_056_V.tif,56,V,f. 056 V
249_056_R.tif,56,R,f. 056 R
249_055_V.tif,55,V,f. 055 V
249_055_R.tif,55,R,f. 055 R
249_054_V.tif,54,V,f. 054 V
249_054_R.tif,54,R,f. 054 R
249_053_V.tif,53,V,f. 053 V
249_053_R.tif,53,R,f. 053 R
249_052_V.tif,52,V,f. 052 V
249_052_R.tif,52,R,f. 052 R
249_051_V.tif,51,V,f. 051 V
249_051_R.tif,51,R,f. 051 R
249_050_V.tif,50,V,f. 050 V
249_050_R.tif,50,R,f. 050 R
249_049_V.tif,49,V,f. 049 V
249_049_R.tif,49,R,f. 049 R
249_048_V.tif,48,V,f. 048 V
249_048_R.tif,48,R,f. 048 R
249_047_V.tif,47,V,f. 047 V
249_047_R.tif,47,R,f. 047 R
249_046_V.tif,46,V,f. 046 V
249_046_R.tif,46,R,f. 046 R
249_045_V.tif,45,V,f. 045 V
249_045_R.tif,45,R,f. 045 R
249_044_V.tif,44,V,f. 044 V
249_044_R.tif,44,R,f. 044 R
249_043_V.tif,43,V,f. 043 V
249_043_R.tif,43,R,f. 043 R
249_042_V.tif,42,V,f. 042 V
249_042_R.tif,42,R,f. 042 R
249_041_V.tif,41,V,f. 041 V
249_041_R.tif,41,R,f. 041 R
249_040_V.tif,40,V,f. 040 V
249_040_R.tif,40,R,f. 040 R
249_039_V.tif,39,V,f. 039 V
249_039_R.tif,39,R,f. 039 R
249_038_V.tif,38,V,f. 038 V
249_038_R.tif,38,R,f. 038 R
249_037_V.tif,37,V,f. 037 V
249_037_R.tif,37,R,f. 037 R
249_036_V.tif,36,V,f. 036 V
249_036_R.tif,36,R,f. 036 R
249_035_V.tif,35,V,f. 035 V
249_035_R.tif,35,R,f. 035 R
249_034_V.tif,34,V,f. 034 V
249_034_R.tif,34,R,f. 034 R
249_033_V.tif,33,V,f. 033 V
249_033_R.tif,33,R,f. 033 R
249_032_V.tif,32,V,f. 032 V
249_032_R.tif,32,R,f. 032 R
249_031_V.tif,31,V,f. 031 V
249_031_R.tif,31,R,f. 031 R
249_030_V.tif,30,V,f. 30 V
249_030_R.tif,30,R,f. 030 R
249_029_V.tif,29,V,f. 029 V
249_029_R.tif,29,R,f. 029 R
249_028_V.tif,28,V,f. 028 V
249_028_R.tif,28,R,f. 028 R
249_027_V.tif,27,V,f. 027 V
249_027_R.tif,27,R,f. 027 R
249_026_V.tif,26,V,f. 026 V
249_026_R.tif,26,R,f. 026 R
249_025_V.tif,25,V,f. 025 V
249_025_R.tif,25,R,f. 025 R
249_024_V.tif,24,V,f. 024 V
249_024_R.tif,24,R,f. 024 R
249_023_V.tif,23,V,f. 023 V
249_023_R.tif,23,R,f. 023 R
249_022_V.tif,22,V,f. 022 V
249_022_R.tif,22,R,f. 022 R
249_021_V.tif,21,V,f. 021 V
249_021_R.tif,21,R,f. 021 R
249_020_V.tif,20,V,f. 020 V
249_020_R.tif,20,R,f. 020 R
249_019_V.tif,19,V,f. 019 V
249_019_R.tif,19,R,f. 019 R
249_018_V.tif,18,V,f. 018 V
249_018_R.tif,18,R,f. 018 R
249_017_V.tif,17,V,f. 017 V
249_017_R.tif,17,R,f. 017 R
249_016_V.tif,16,V,f. 016 V
249_016_R.tif,16,R,f. 016 R
249_015_V.tif,15,V,f. 015 V
249_015_R.tif,15,R,f. 015 R
249_014_V.tif,14,V,f. 014 V
249_014_R.tif,14,R,f. 014 R
249_013_V.tif,13,V,f. 013 V
249_013_R.tif,13,R,f. 013 R
249_012_V.tif,12,V,f. 012 V
249_012_R.tif,12,R,f. 012 R
249_011_V.tif,11,V,f. 011 V
249_011_R.tif,11,R,f. 011 R
249_010_V.tif,10,V,f. 010 V
249_010_R.tif,10,R,f. 010 R
249_009_V.tif,9,V,f. 009 V
249_009_R.tif,9,R,f. 009 R
249_008_V.tif,8,V,f. 008 V
249_008_R.tif,8,R,f. 008 R
249_007_V.tif,7,V,f. 007 V
249_007_R.tif,7,R,f. 007 R
249_006_V.tif,6,V,f. 006 V
249_006_R.tif,6,R,f. 006 R,,
249_005_V.tif,5,V,f. 005 V,,
249_005_R.tif,5,R,f. 005 R,,
249_004_V.tif,4,V,f. 004 V,,
249_004_R.tif,4,R,f. 004 R,,
249_003_V.tif,3,V,f. 003 V,,
249_003_R.tif,3,R,f. 003 R,,
249_002_V.tif,2,V,f. 002 V,,
249_002_R.tif,2,R,f. 002 R,,
249_001_V.tif,1,V,f. 001 V,,
249_001_R.tif,1,R,f. 001 R,,
249_i_V.tif,i,V,f. i V,,right
249_i_R.tif,i,R,f. i R,,left
249_fib.tif,fib,,Front inside binding,,right
249_fob.tif,fob,,Front outside binding,,left
249_SPN.tif,spn,,Spine,,
249_TFE.tif,tfe,,Top edge
249_SFE_FLD_A.tif,sfe_FLD_A,,Foredge
249_SFE_FLD_B.tif,sfe_FLD_B,,Foredge
249_BFE.tif,bfe,,Bottom edge
