Filename,Page,Side,Label
093_fob.tif,fob,,Front outside binding
093_1_V.tif,1,V,f. 1 V,"Reshoot listed as completed by CUL, SU must check to see if SU has received, if so will be 1.2 integration"
093_3_R.tif,3,R,f. 3 R
093_3_V.tif,3,V,f. 3 V
093_4_R.tif,4,R,f. 4 R
093_4_V.tif,4,V,f. 4 V
093_7_R.tif,7,R,f. 7 R
093_7_V.tif,7,V,f. 7 V
093_8_R.tif,8,R,f. 8 R
093_8_V.tif,8,V,f. 8 V
093_9_R.tif,9,R,f. 9 R
093_9_V.tif,9,V,f. 9 V
093_10_R.tif,10,R,f. 10 R
093_10_V.tif,10,V,f. 10 V
093_11_R.tif,11,R,f. 11 R
093_11_V.tif,11,V,f. 11 V
093_12_R.tif,12,R,f. 12 R
093_12_V.tif,12,V,f. 12 V
093_13_R.tif,13,R,f. 13 R
093_13_V.tif,13,V,f. 13 V
093_14_R.tif,14,R,f. 14 R
093_14_V.tif,14,V,f. 14 V
093_15_R.tif,15,R,f. 15 R
093_15_V.tif,15,V,f. 15 V
093_16_R.tif,16,R,f. 16 R
093_16_V.tif,16,V,f. 16 V
093_17_R.tif,17,R,f. 17 R
093_17_V.tif,17,V,f. 17 V
093_18_R.tif,18,R,f. 18 R
093_18_V.tif,18,V,f. 18 V
093_19_R.tif,19,R,f. 19 R
093_19_V.tif,19,V,f. 19 V
093_20_R.tif,20,R,f. 20 R
093_20_V.tif,20,V,f. 20 V
093_21_R.tif,21,R,f. 21 R
093_21_V.tif,21,V,f. 21 V
093_22_R.tif,22,R,f. 22 R
093_22_V.tif,22,V,f. 22 V
093_23_R.tif,23,R,f. 23 R
093_23_V.tif,23,V,f. 23 V
093_24_R.tif,24,R,f. 24 R
093_24_V.tif,24,V,f. 24 V
093_25_R.tif,25,R,f. 25 R
093_25_V.tif,25,V,f. 25 V
093_26_R.tif,26,R,f. 26 R
093_26_V.tif,26,V,f. 26 V
093_27_R.tif,27,R,f. 27 R
093_27_V.tif,27,V,f. 27 V
093_28_R.tif,28,R,f. 28 R
093_28_V.tif,28,V,f. 28 V
093_29_R.tif,29,R,f. 29 R
093_29_V.tif,29,V,f. 29 V
093_30_R.tif,30,R,f. 30 R
093_30_V.tif,30,V,f. 30 V
093_31_R.tif,31,R,f. 31 R
093_31_V.tif,31,V,f. 31 V
093_32_R.tif,32,R,f. 32 R
093_32_V.tif,32,V,f. 32 V
093_33_R.tif,33,R,f. 33 R
093_33_V.tif,33,V,f. 33 V
093_34_R.tif,34,R,f. 34 R
093_34_V.tif,34,V,f. 34 V
093_35_R.tif,35,R,f. 35 R
093_35_V.tif,35,V,f. 35 V
093_36_R.tif,36,R,f. 36 R
093_36_V.tif,36,V,f. 36 V
093_37_R.tif,37,R,f. 37 R
093_37_V.tif,37,V,f. 37 V
093_38_R.tif,38,R,f. 38 R
093_38_V.tif,38,V,f. 38 V
093_39_R.tif,39,R,f. 39 R
093_39_V.tif,39,V,f. 39 V
093_40_R.tif,40,R,f. 40 R
093_40_V.tif,40,V,f. 40 V
093_41_R.tif,41,R,f. 41 R
093_41_V.tif,41,V,f. 41 V
093_42_R.tif,42,R,f. 42 R
093_42_V.tif,42,V,f. 42 V
093_43_R.tif,43,R,f. 43 R
093_43_V.tif,43,V,f. 43 V
093_44_R.tif,44,R,f. 44 R
093_44_V.tif,44,V,f. 44 V
093_45_R.tif,45,R,f. 45 R
093_45_V.tif,45,V,f. 45 V
093_46_R.tif,46,R,f. 46 R
093_46_V.tif,46,V,f. 46 V
093_47_R.tif,47,R,f. 47 R
093_47_V.tif,47,V,f. 47 V
093_48_R.tif,48,R,f. 48 R
093_48_V.tif,48,V,f. 48 V
093_49_R.tif,49,R,f. 49 R
093_49_V.tif,49,V,f. 49 V
093_50_R.tif,50,R,f. 50 R
093_50_V.tif,50,V,f. 50 V
093_51_R.tif,51,R,f. 51 R
093_51_V.tif,51,V,f. 51 V
093_52_R.tif,52,R,f. 52 R
093_52_V.tif,52,V,f. 52 V
093_53_R.tif,53,R,f. 53 R
093_53_V.tif,53,V,f. 53 V
093_54_R.tif,54,R,f. 54 R
093_54_V.tif,54,V,f. 54 V
093_55_R.tif,55,R,f. 55 R
093_55_V.tif,55,V,f. 55 V
093_56_R.tif,56,R,f. 56 R
093_56_V.tif,56,V,f. 56 V
093_57_R.tif,57,R,f. 57 R
093_57_V.tif,57,V,f. 57 V
093_58_R.tif,58,R,f. 58 R
093_58_V.tif,58,V,f. 58 V
093_59_R.tif,59,R,f. 59 R
093_59_V.tif,59,V,f. 59 V
093_60_R.tif,60,R,f. 60 R
093_60_V.tif,60,V,f. 60 V
093_61_R.tif,61,R,f. 61 R
093_61_V.tif,61,V,f. 61 V
093_62_R.tif,62,R,f. 62 R
093_62_V.tif,62,V,f. 62 V
093_63_R.tif,63,R,f. 63 R
093_63_V.tif,63,V,f. 63 V
093_64_R.tif,64,R,f. 64 R
093_64_V.tif,64,V,f. 64 V
093_64a_R.tif,64a,R,f. 64a R
093_64a_V.tif,64a,V,f. 64a V
093_65_R.tif,65,R,f. 65 R
093_65_V.tif,65,V,f. 65 V
093_66_R.tif,66,R,f. 66 R
093_66_V.tif,66,V,f. 66 V
093_67_R.tif,67,R,f. 67 R
093_67_V.tif,67,V,f. 67 V
093_68_R.tif,68,R,f. 68 R
093_68_V.tif,68,V,f. 68 V
093_69_R.tif,69,R,f. 69 R
093_69_V.tif,69,V,f. 69 V
093_70_R.tif,70,R,f. 70 R
093_70_V.tif,70,V,f. 70 V
093_71_R.tif,71,R,f. 71 R
093_71_V.tif,71,V,f. 71 V
093_72_R.tif,72,R,f. 72 R
093_72_V.tif,72,V,f. 72 V
093_73_R.tif,73,R,f. 73 R
093_73_V.tif,73,V,f. 73 V
093_74_R.tif,74,R,f. 74 R
093_74_V.tif,74,V,f. 74 V
093_75_R.tif,75,R,f. 75 R
093_75_V.tif,75,V,f. 75 V
093_76_R.tif,76,R,f. 76 R
093_76_V.tif,76,V,f. 76 V
093_77_R.tif,77,R,f. 77 R
093_77_V.tif,77,V,f. 77 V
093_78_R.tif,78,R,f. 78 R
093_78_V.tif,78,V,f. 78 V
093_79_R.tif,79,R,f. 79 R
093_79_V.tif,79,V,f. 79 V
093_80_R.tif,80,R,f. 80 R
093_80_V.tif,80,V,f. 80 V
093_81_R.tif,81,R,f. 81 R
093_81_V.tif,81,V,f. 81 V
093_82_R.tif,82,R,f. 82 R
093_82_V.tif,82,V,f. 82 V
093_83_R.tif,83,R,f. 83 R
093_83_V.tif,83,V,f. 83 V
093_84_R.tif,84,R,f. 84 R
093_84_V.tif,84,V,f. 84 V
093_85_R.tif,85,R,f. 85 R
093_85_V.tif,85,V,f. 85 V
093_86_R.tif,86,R,f. 86 R
093_86_V.tif,86,V,f. 86 V
093_87_R.tif,87,R,f. 87 R
093_87_V.tif,87,V,f. 87 V
093_88_R.tif,88,R,f. 88 R
093_88_V.tif,88,V,f. 88 V
093_89_R.tif,89,R,f. 89 R
093_89_V.tif,89,V,f. 89 V
093_90_R.tif,90,R,f. 90 R
093_90_V.tif,90,V,f. 90 V
093_91_R.tif,91,R,f. 91 R
093_91_V.tif,91,V,f. 91 V
093_92_R.tif,92,R,f. 92 R
093_92_V.tif,92,V,f. 92 V
093_93_R.tif,93,R,f. 93 R
093_93_V.tif,93,V,f. 93 V
093_94_R.tif,94,R,f. 94 R
093_94_V.tif,94,V,f. 94 V
093_95_R.tif,95,R,f. 95 R
093_95_V.tif,95,V,f. 95 V
093_96_R.tif,96,R,f. 96 R
093_96_V.tif,96,V,f. 96 V
093_97_R.tif,97,R,f. 97 R
093_97_V.tif,97,V,f. 97 V
093_98_R.tif,98,R,f. 98 R
093_98_V.tif,98,V,f. 98 V
093_99_R.tif,99,R,f. 99 R
093_99_V.tif,99,V,f. 99 V
093_100_R.tif,100,R,f. 100 R
093_100_V.tif,100,V,f. 100 V
093_101_R.tif,101,R,f. 101 R
093_101_V.tif,101,V,f. 101 V
093_102_R.tif,102,R,f. 102 R
093_102_V.tif,102,V,f. 102 V
093_103_R.tif,103,R,f. 103 R
093_103_V.tif,103,V,f. 103 V
093_104_R.tif,104,R,f. 104 R
093_104_V.tif,104,V,f. 104 V
093_105_R.tif,105,R,f. 105 R
093_105_V.tif,105,V,f. 105 V
093_106_R.tif,106,R,f. 106 R
093_106_V.tif,106,V,f. 106 V
093_107_R.tif,107,R,f. 107 R
093_107_V.tif,107,V,f. 107 V
093_108_R.tif,108,R,f. 108 R
093_108_V.tif,108,V,f. 108 V
093_109_R.tif,109,R,f. 109 R
093_109_V.tif,109,V,f. 109 V
093_110_R.tif,110,R,f. 110 R
093_110_V.tif,110,V,f. 110 V
093_111_R.tif,111,R,f. 111 R
093_111_V.tif,111,V,f. 111 V
093_112_R.tif,112,R,f. 112 R
093_112_V.tif,112,V,f. 112 V
093_113_R.tif,113,R,f. 113 R
093_113_V.tif,113,V,f. 113 V
093_114_R.tif,114,R,f. 114 R
093_114_V.tif,114,V,f. 114 V
093_115_R.tif,115,R,f. 115 R
093_115_V.tif,115,V,f. 115 V
093_116_R.tif,116,R,f. 116 R
093_116_V.tif,116,V,f. 116 V
093_117_R.tif,117,R,f. 117 R
093_117_V.tif,117,V,f. 117 V
093_118_R.tif,118,R,f. 118 R
093_118_V.tif,118,V,f. 118 V
093_119_R.tif,119,R,f. 119 R
093_119_V.tif,119,V,f. 119 V
093_120_R.tif,120,R,f. 120 R
093_120_V.tif,120,V,f. 120 V
093_121_R.tif,121,R,f. 121 R
093_121_V.tif,121,V,f. 121 V
093_122_R.tif,122,R,f. 122 R
093_122_V.tif,122,V,f. 122 V
093_123_R.tif,123,R,f. 123 R
093_123_V.tif,123,V,f. 123 V
093_124_R.tif,124,R,f. 124 R
093_124_V.tif,124,V,f. 124 V
093_125_R.tif,125,R,f. 125 R
093_125_V.tif,125,V,f. 125 V
093_126_R.tif,126,R,f. 126 R
093_126_V.tif,126,V,f. 126 V
093_127_R.tif,127,R,f. 127 R
093_127_V.tif,127,V,f. 127 V
093_128_R.tif,128,R,f. 128 R
093_128_V.tif,128,V,f. 128 V
093_129_R.tif,129,R,f. 129 R
093_129_V.tif,129,V,f. 129 V
093_130_R.tif,130,R,f. 130 R
093_130_V.tif,130,V,f. 130 V
093_131_R.tif,131,R,f. 131 R
093_131_V.tif,131,V,f. 131 V
093_132_R.tif,132,R,f. 132 R
093_132_V.tif,132,V,f. 132 V
093_133_R.tif,133,R,f. 133 R
093_133_V.tif,133,V,f. 133 V
093_134_R.tif,134,R,f. 134 R
093_134_V.tif,134,V,f. 134 V
093_135_R.tif,135,R,f. 135 R
093_135_V.tif,135,V,f. 135 V
093_136_R.tif,136,R,f. 136 R
093_136_V.tif,136,V,f. 136 V
093_137_R.tif,137,R,f. 137 R
093_137_V.tif,137,V,f. 137 V
093_138_R.tif,138,R,f. 138 R
093_138_V.tif,138,V,f. 138 V
093_139_R.tif,139,R,f. 139 R
093_139_V.tif,139,V,f. 139 V
093_140_R.tif,140,R,f. 140 R
093_140_V.tif,140,V,f. 140 V
093_141_R.tif,141,R,f. 141 R
093_141_V.tif,141,V,f. 141 V
093_142_R.tif,142,R,f. 142 R
093_142_V.tif,142,V,f. 142 V
093_143_R.tif,143,R,f. 143 R
093_143_V.tif,143,V,f. 143 V
093_144_R.tif,144,R,f. 144 R
093_144_V.tif,144,V,f. 144 V
093_145_R.tif,145,R,f. 145 R
093_145_V.tif,145,V,f. 145 V
093_146_R.tif,146,R,f. 146 R
093_146_V.tif,146,V,f. 146 V
093_147_R.tif,147,R,f. 147 R
093_147_V.tif,147,V,f. 147 V
093_148_R.tif,148,R,f. 148 R
093_148_V.tif,148,V,f. 148 V
093_149_R.tif,149,R,f. 149 R
093_149_V.tif,149,V,f. 149 V
093_150_R.tif,150,R,f. 150 R
093_150_V.tif,150,V,f. 150 V
093_151_R.tif,151,R,f. 151 R
093_151_V.tif,151,V,f. 151 V
093_152_R.tif,152,R,f. 152 R
093_152_V.tif,152,V,f. 152 V
093_153_R.tif,153,R,f. 153 R
093_153_V.tif,153,V,f. 153 V
093_154_R.tif,154,R,f. 154 R
093_154_V.tif,154,V,f. 154 V
093_155_R.tif,155,R,f. 155 R
093_155_V.tif,155,V,f. 155 V
093_156_R.tif,156,R,f. 156 R
093_156_V.tif,156,V,f. 156 V
093_157_R.tif,157,R,f. 157 R
093_157_V.tif,157,V,f. 157 V
093_158_R.tif,158,R,f. 158 R
093_158_V.tif,158,V,f. 158 V
093_159_R.tif,159,R,f. 159 R
093_159_V.tif,159,V,f. 159 V
093_160_R.tif,160,R,f. 160 R
093_160_V.tif,160,V,f. 160 V
093_161_R.tif,161,R,f. 161 R
093_161_V.tif,161,V,f. 161 V
093_162_R.tif,162,R,f. 162 R
093_162_V.tif,162,V,f. 162 V
093_163_R.tif,163,R,f. 163 R
093_163_V.tif,163,V,f. 163 V
093_164_R.tif,164,R,f. 164 R
093_164_V.tif,164,V,f. 164 V
093_165_R.tif,165,R,f. 165 R
093_165_V.tif,165,V,f. 165 V
093_166_R.tif,166,R,f. 166 R
093_166_V.tif,166,V,f. 166 V
093_167_R.tif,167,R,f. 167 R
093_167_V.tif,167,V,f. 167 V
093_168_R.tif,168,R,f. 168 R
093_168_V.tif,168,V,f. 168 V
093_169_R.tif,169,R,f. 169 R
093_169_V.tif,169,V,f. 169 V
093_170_R.tif,170,R,f. 170 R
093_170_V.tif,170,V,f. 170 V
093_171_R.tif,171,R,f. 171 R
093_171_V.tif,171,V,f. 171 V
093_172_R.tif,172,R,f. 172 R
093_172_V.tif,172,V,f. 172 V
093_173_R.tif,173,R,f. 173 R
093_173_V.tif,173,V,f. 173 V
093_174_R.tif,174,R,f. 174 R
093_174_V.tif,174,V,f. 174 V
093_175_R.tif,175,R,f. 175 R
093_175_V.tif,175,V,f. 175 V
093_176_R.tif,176,R,f. 176 R
093_176_V.tif,176,V,f. 176 V
093_177_R.tif,177,R,f. 177 R
093_177_V.tif,177,V,f. 177 V
093_178_R.tif,178,R,f. 178 R
093_178_V.tif,178,V,f. 178 V
093_bib.tif,bib,,Back inside binding,"Possibly id'd as reshoot in FMP tracking DB, but never received by SU, should be id'd as reshoot & placed on future reshoot list for Corpus"
093_bob.tif,bob,,Back outside binding
